original_image,mask_image,data_split
./data_Image/Images/bus_0950-l.png,./data_Image/Mask/bus_0950-l.png,Train
./data_Image/Images/bus_0950-r.png,./data_Image/Mask/bus_0950-r.png,Train
./data_Image/Images/bus_0951-l.png,./data_Image/Mask/bus_0951-l.png,Train
./data_Image/Images/bus_0951-r.png,./data_Image/Mask/bus_0951-r.png,Train
./data_Image/Images/bus_0952-l.png,./data_Image/Mask/bus_0952-l.png,Test
./data_Image/Images/bus_0952-r.png,./data_Image/Mask/bus_0952-r.png,Train
./data_Image/Images/bus_0953-l.png,./data_Image/Mask/bus_0953-l.png,Train
./data_Image/Images/bus_0953-r.png,./data_Image/Mask/bus_0953-r.png,Train
./data_Image/Images/bus_0954-l.png,./data_Image/Mask/bus_0954-l.png,Train
./data_Image/Images/bus_0954-r.png,./data_Image/Mask/bus_0954-r.png,Train
./data_Image/Images/bus_0955-l.png,./data_Image/Mask/bus_0955-l.png,Train
./data_Image/Images/bus_0955-r.png,./data_Image/Mask/bus_0955-r.png,Train
./data_Image/Images/bus_0956-l.png,./data_Image/Mask/bus_0956-l.png,Train
./data_Image/Images/bus_0956-r.png,./data_Image/Mask/bus_0956-r.png,Test
./data_Image/Images/bus_0957-s.png,./data_Image/Mask/bus_0957-s.png,Test
./data_Image/Images/bus_0958-l.png,./data_Image/Mask/bus_0958-l.png,Train
./data_Image/Images/bus_0958-r.png,./data_Image/Mask/bus_0958-r.png,Train
./data_Image/Images/bus_0959-s.png,./data_Image/Mask/bus_0959-s.png,Train
./data_Image/Images/bus_0960-l.png,./data_Image/Mask/bus_0960-l.png,Train
./data_Image/Images/bus_0960-r.png,./data_Image/Mask/bus_0960-r.png,Train
./data_Image/Images/bus_0961-l.png,./data_Image/Mask/bus_0961-l.png,Train
./data_Image/Images/bus_0961-r.png,./data_Image/Mask/bus_0961-r.png,Test
./data_Image/Images/bus_0962-l.png,./data_Image/Mask/bus_0962-l.png,Validation
./data_Image/Images/bus_0962-r.png,./data_Image/Mask/bus_0962-r.png,Train
./data_Image/Images/bus_0963-l.png,./data_Image/Mask/bus_0963-l.png,Train
./data_Image/Images/bus_0963-r.png,./data_Image/Mask/bus_0963-r.png,Train
./data_Image/Images/bus_0964-l.png,./data_Image/Mask/bus_0964-l.png,Train
./data_Image/Images/bus_0964-r.png,./data_Image/Mask/bus_0964-r.png,Train
./data_Image/Images/bus_0965-l.png,./data_Image/Mask/bus_0965-l.png,Validation
./data_Image/Images/bus_0965-r.png,./data_Image/Mask/bus_0965-r.png,Validation
./data_Image/Images/bus_0966-l.png,./data_Image/Mask/bus_0966-l.png,Test
./data_Image/Images/bus_0966-r.png,./data_Image/Mask/bus_0966-r.png,Train
./data_Image/Images/bus_0967-l.png,./data_Image/Mask/bus_0967-l.png,Test
./data_Image/Images/bus_0967-r.png,./data_Image/Mask/bus_0967-r.png,Train
./data_Image/Images/bus_0968-l.png,./data_Image/Mask/bus_0968-l.png,Train
./data_Image/Images/bus_0968-r.png,./data_Image/Mask/bus_0968-r.png,Train
./data_Image/Images/bus_0969-l.png,./data_Image/Mask/bus_0969-l.png,Train
./data_Image/Images/bus_0969-r.png,./data_Image/Mask/bus_0969-r.png,Train
./data_Image/Images/bus_0970-s.png,./data_Image/Mask/bus_0970-s.png,Train
./data_Image/Images/bus_0971-l.png,./data_Image/Mask/bus_0971-l.png,Validation
./data_Image/Images/bus_0971-r.png,./data_Image/Mask/bus_0971-r.png,Train
./data_Image/Images/bus_0972-s.png,./data_Image/Mask/bus_0972-s.png,Train
./data_Image/Images/bus_0973-l.png,./data_Image/Mask/bus_0973-l.png,Train
./data_Image/Images/bus_0973-r.png,./data_Image/Mask/bus_0973-r.png,Train
./data_Image/Images/bus_0974-l.png,./data_Image/Mask/bus_0974-l.png,Train
./data_Image/Images/bus_0974-r.png,./data_Image/Mask/bus_0974-r.png,Validation
./data_Image/Images/bus_0975-l.png,./data_Image/Mask/bus_0975-l.png,Validation
./data_Image/Images/bus_0975-r.png,./data_Image/Mask/bus_0975-r.png,Train
./data_Image/Images/bus_0976-l.png,./data_Image/Mask/bus_0976-l.png,Test
./data_Image/Images/bus_0976-r.png,./data_Image/Mask/bus_0976-r.png,Train
./data_Image/Images/bus_0977-l.png,./data_Image/Mask/bus_0977-l.png,Train
./data_Image/Images/bus_0977-r.png,./data_Image/Mask/bus_0977-r.png,Train
./data_Image/Images/bus_0978-l.png,./data_Image/Mask/bus_0978-l.png,Train
./data_Image/Images/bus_0978-r.png,./data_Image/Mask/bus_0978-r.png,Train
./data_Image/Images/bus_0979-l.png,./data_Image/Mask/bus_0979-l.png,Train
./data_Image/Images/bus_0979-r.png,./data_Image/Mask/bus_0979-r.png,Validation
./data_Image/Images/bus_0980-l.png,./data_Image/Mask/bus_0980-l.png,Train
./data_Image/Images/bus_0980-r.png,./data_Image/Mask/bus_0980-r.png,Train
./data_Image/Images/bus_0981-l.png,./data_Image/Mask/bus_0981-l.png,Train
./data_Image/Images/bus_0981-r.png,./data_Image/Mask/bus_0981-r.png,Train
./data_Image/Images/bus_0982-l.png,./data_Image/Mask/bus_0982-l.png,Validation
./data_Image/Images/bus_0982-r.png,./data_Image/Mask/bus_0982-r.png,Train
./data_Image/Images/bus_0983-l.png,./data_Image/Mask/bus_0983-l.png,Train
./data_Image/Images/bus_0983-r.png,./data_Image/Mask/bus_0983-r.png,Train
./data_Image/Images/bus_0984-l.png,./data_Image/Mask/bus_0984-l.png,Train
./data_Image/Images/bus_0984-r.png,./data_Image/Mask/bus_0984-r.png,Validation
./data_Image/Images/bus_0985-l.png,./data_Image/Mask/bus_0985-l.png,Train
./data_Image/Images/bus_0985-r.png,./data_Image/Mask/bus_0985-r.png,Train
./data_Image/Images/bus_0986-l.png,./data_Image/Mask/bus_0986-l.png,Train
./data_Image/Images/bus_0986-r.png,./data_Image/Mask/bus_0986-r.png,Train
./data_Image/Images/bus_0987-l.png,./data_Image/Mask/bus_0987-l.png,Train
./data_Image/Images/bus_0987-r.png,./data_Image/Mask/bus_0987-r.png,Validation
./data_Image/Images/bus_0988-s.png,./data_Image/Mask/bus_0988-s.png,Test
./data_Image/Images/bus_0989-l.png,./data_Image/Mask/bus_0989-l.png,Train
./data_Image/Images/bus_0989-r.png,./data_Image/Mask/bus_0989-r.png,Train
./data_Image/Images/bus_0990-l.png,./data_Image/Mask/bus_0990-l.png,Train
./data_Image/Images/bus_0990-r.png,./data_Image/Mask/bus_0990-r.png,Train
./data_Image/Images/bus_0991-s.png,./data_Image/Mask/bus_0991-s.png,Train
./data_Image/Images/bus_0992-l.png,./data_Image/Mask/bus_0992-l.png,Validation
./data_Image/Images/bus_0992-r.png,./data_Image/Mask/bus_0992-r.png,Train
./data_Image/Images/bus_0993-l.png,./data_Image/Mask/bus_0993-l.png,Test
./data_Image/Images/bus_0993-r.png,./data_Image/Mask/bus_0993-r.png,Train
./data_Image/Images/bus_0994-l.png,./data_Image/Mask/bus_0994-l.png,Train
./data_Image/Images/bus_0994-r.png,./data_Image/Mask/bus_0994-r.png,Train
./data_Image/Images/bus_0995-l.png,./data_Image/Mask/bus_0995-l.png,Train
./data_Image/Images/bus_0995-r.png,./data_Image/Mask/bus_0995-r.png,Validation
./data_Image/Images/bus_0996-l.png,./data_Image/Mask/bus_0996-l.png,Validation
./data_Image/Images/bus_0996-r.png,./data_Image/Mask/bus_0996-r.png,Train
./data_Image/Images/bus_0997-l.png,./data_Image/Mask/bus_0997-l.png,Train
./data_Image/Images/bus_0997-r.png,./data_Image/Mask/bus_0997-r.png,Train
./data_Image/Images/bus_0998-s.png,./data_Image/Mask/bus_0998-s.png,Train
./data_Image/Images/bus_0999-l.png,./data_Image/Mask/bus_0999-l.png,Test
./data_Image/Images/bus_0999-r.png,./data_Image/Mask/bus_0999-r.png,Train
./data_Image/Images/bus_1000-l.png,./data_Image/Mask/bus_1000-l.png,Train
./data_Image/Images/bus_1000-r.png,./data_Image/Mask/bus_1000-r.png,Train
./data_Image/Images/bus_1001-l.png,./data_Image/Mask/bus_1001-l.png,Train
./data_Image/Images/bus_1001-r.png,./data_Image/Mask/bus_1001-r.png,Train
./data_Image/Images/bus_1002-l.png,./data_Image/Mask/bus_1002-l.png,Test
./data_Image/Images/bus_1002-r.png,./data_Image/Mask/bus_1002-r.png,Train
./data_Image/Images/bus_1003-l.png,./data_Image/Mask/bus_1003-l.png,Train
./data_Image/Images/bus_1003-r.png,./data_Image/Mask/bus_1003-r.png,Validation
./data_Image/Images/bus_1004-l.png,./data_Image/Mask/bus_1004-l.png,Validation
./data_Image/Images/bus_1004-r.png,./data_Image/Mask/bus_1004-r.png,Train
./data_Image/Images/bus_1005-s.png,./data_Image/Mask/bus_1005-s.png,Train
./data_Image/Images/bus_1006-l.png,./data_Image/Mask/bus_1006-l.png,Train
./data_Image/Images/bus_1006-r.png,./data_Image/Mask/bus_1006-r.png,Test
./data_Image/Images/bus_1007-l.png,./data_Image/Mask/bus_1007-l.png,Test
./data_Image/Images/bus_1007-r.png,./data_Image/Mask/bus_1007-r.png,Train
./data_Image/Images/bus_1008-l.png,./data_Image/Mask/bus_1008-l.png,Train
./data_Image/Images/bus_1008-r.png,./data_Image/Mask/bus_1008-r.png,Validation
./data_Image/Images/bus_1009-l.png,./data_Image/Mask/bus_1009-l.png,Validation
./data_Image/Images/bus_1009-r.png,./data_Image/Mask/bus_1009-r.png,Validation
./data_Image/Images/bus_1010-l.png,./data_Image/Mask/bus_1010-l.png,Train
./data_Image/Images/bus_1010-r.png,./data_Image/Mask/bus_1010-r.png,Train
./data_Image/Images/bus_1011-l.png,./data_Image/Mask/bus_1011-l.png,Train
./data_Image/Images/bus_1011-r.png,./data_Image/Mask/bus_1011-r.png,Train
./data_Image/Images/bus_1012-l.png,./data_Image/Mask/bus_1012-l.png,Train
./data_Image/Images/bus_1012-r.png,./data_Image/Mask/bus_1012-r.png,Train
./data_Image/Images/bus_1013-l.png,./data_Image/Mask/bus_1013-l.png,Test
./data_Image/Images/bus_1013-r.png,./data_Image/Mask/bus_1013-r.png,Train
./data_Image/Images/bus_1014-l.png,./data_Image/Mask/bus_1014-l.png,Train
./data_Image/Images/bus_1014-r.png,./data_Image/Mask/bus_1014-r.png,Train
./data_Image/Images/bus_1015-s.png,./data_Image/Mask/bus_1015-s.png,Test
./data_Image/Images/bus_1016-l.png,./data_Image/Mask/bus_1016-l.png,Train
./data_Image/Images/bus_1016-r.png,./data_Image/Mask/bus_1016-r.png,Validation
./data_Image/Images/bus_1017-l.png,./data_Image/Mask/bus_1017-l.png,Validation
./data_Image/Images/bus_1017-r.png,./data_Image/Mask/bus_1017-r.png,Train
./data_Image/Images/bus_1018-l.png,./data_Image/Mask/bus_1018-l.png,Train
./data_Image/Images/bus_1018-r.png,./data_Image/Mask/bus_1018-r.png,Train
./data_Image/Images/bus_1019-l.png,./data_Image/Mask/bus_1019-l.png,Train
./data_Image/Images/bus_1019-r.png,./data_Image/Mask/bus_1019-r.png,Validation
./data_Image/Images/bus_1020-l.png,./data_Image/Mask/bus_1020-l.png,Train
./data_Image/Images/bus_1020-r.png,./data_Image/Mask/bus_1020-r.png,Train
./data_Image/Images/bus_1021-l.png,./data_Image/Mask/bus_1021-l.png,Validation
./data_Image/Images/bus_1021-r.png,./data_Image/Mask/bus_1021-r.png,Train
./data_Image/Images/bus_1022-l.png,./data_Image/Mask/bus_1022-l.png,Test
./data_Image/Images/bus_1022-r.png,./data_Image/Mask/bus_1022-r.png,Train
./data_Image/Images/bus_1023-l.png,./data_Image/Mask/bus_1023-l.png,Validation
./data_Image/Images/bus_1023-r.png,./data_Image/Mask/bus_1023-r.png,Test
./data_Image/Images/bus_1024-l.png,./data_Image/Mask/bus_1024-l.png,Test
./data_Image/Images/bus_1024-r.png,./data_Image/Mask/bus_1024-r.png,Validation
./data_Image/Images/bus_1025-l.png,./data_Image/Mask/bus_1025-l.png,Train
./data_Image/Images/bus_1025-r.png,./data_Image/Mask/bus_1025-r.png,Validation
./data_Image/Images/bus_1026-l.png,./data_Image/Mask/bus_1026-l.png,Train
./data_Image/Images/bus_1026-r.png,./data_Image/Mask/bus_1026-r.png,Train
./data_Image/Images/bus_1027-l.png,./data_Image/Mask/bus_1027-l.png,Train
./data_Image/Images/bus_1027-r.png,./data_Image/Mask/bus_1027-r.png,Test
./data_Image/Images/bus_1028-l.png,./data_Image/Mask/bus_1028-l.png,Train
./data_Image/Images/bus_1028-r.png,./data_Image/Mask/bus_1028-r.png,Train
./data_Image/Images/bus_1029-l.png,./data_Image/Mask/bus_1029-l.png,Train
./data_Image/Images/bus_1029-r.png,./data_Image/Mask/bus_1029-r.png,Validation
./data_Image/Images/bus_1030-l.png,./data_Image/Mask/bus_1030-l.png,Train
./data_Image/Images/bus_1030-r.png,./data_Image/Mask/bus_1030-r.png,Train
./data_Image/Images/bus_1031-l.png,./data_Image/Mask/bus_1031-l.png,Train
./data_Image/Images/bus_1031-r.png,./data_Image/Mask/bus_1031-r.png,Train
./data_Image/Images/bus_1032-l.png,./data_Image/Mask/bus_1032-l.png,Test
./data_Image/Images/bus_1032-r.png,./data_Image/Mask/bus_1032-r.png,Test
./data_Image/Images/bus_1033-l.png,./data_Image/Mask/bus_1033-l.png,Train
./data_Image/Images/bus_1033-r.png,./data_Image/Mask/bus_1033-r.png,Train
./data_Image/Images/bus_1034-l.png,./data_Image/Mask/bus_1034-l.png,Test
./data_Image/Images/bus_1034-r.png,./data_Image/Mask/bus_1034-r.png,Train
./data_Image/Images/bus_1035-l.png,./data_Image/Mask/bus_1035-l.png,Validation
./data_Image/Images/bus_1035-r.png,./data_Image/Mask/bus_1035-r.png,Train
./data_Image/Images/bus_1036-l.png,./data_Image/Mask/bus_1036-l.png,Train
./data_Image/Images/bus_1036-r.png,./data_Image/Mask/bus_1036-r.png,Test
./data_Image/Images/bus_1037-l.png,./data_Image/Mask/bus_1037-l.png,Validation
./data_Image/Images/bus_1037-r.png,./data_Image/Mask/bus_1037-r.png,Test
./data_Image/Images/bus_1038-l.png,./data_Image/Mask/bus_1038-l.png,Train
./data_Image/Images/bus_1038-r.png,./data_Image/Mask/bus_1038-r.png,Validation
./data_Image/Images/bus_1039-l.png,./data_Image/Mask/bus_1039-l.png,Validation
./data_Image/Images/bus_1039-r.png,./data_Image/Mask/bus_1039-r.png,Validation
./data_Image/Images/bus_1040-l.png,./data_Image/Mask/bus_1040-l.png,Train
./data_Image/Images/bus_1040-r.png,./data_Image/Mask/bus_1040-r.png,Train
./data_Image/Images/bus_1041-l.png,./data_Image/Mask/bus_1041-l.png,Validation
./data_Image/Images/bus_1041-r.png,./data_Image/Mask/bus_1041-r.png,Train
./data_Image/Images/bus_1042-l.png,./data_Image/Mask/bus_1042-l.png,Train
./data_Image/Images/bus_1042-r.png,./data_Image/Mask/bus_1042-r.png,Train
./data_Image/Images/bus_1043-l.png,./data_Image/Mask/bus_1043-l.png,Train
./data_Image/Images/bus_1043-r.png,./data_Image/Mask/bus_1043-r.png,Train
./data_Image/Images/bus_1044-l.png,./data_Image/Mask/bus_1044-l.png,Test
./data_Image/Images/bus_1044-r.png,./data_Image/Mask/bus_1044-r.png,Train
./data_Image/Images/bus_1045-l.png,./data_Image/Mask/bus_1045-l.png,Train
./data_Image/Images/bus_1045-r.png,./data_Image/Mask/bus_1045-r.png,Train
./data_Image/Images/bus_1046-l.png,./data_Image/Mask/bus_1046-l.png,Validation
./data_Image/Images/bus_1046-r.png,./data_Image/Mask/bus_1046-r.png,Train
./data_Image/Images/bus_1047-l.png,./data_Image/Mask/bus_1047-l.png,Validation
./data_Image/Images/bus_1047-r.png,./data_Image/Mask/bus_1047-r.png,Train
./data_Image/Images/bus_1048-l.png,./data_Image/Mask/bus_1048-l.png,Validation
./data_Image/Images/bus_1048-r.png,./data_Image/Mask/bus_1048-r.png,Test
./data_Image/Images/bus_1049-l.png,./data_Image/Mask/bus_1049-l.png,Train
./data_Image/Images/bus_1049-r.png,./data_Image/Mask/bus_1049-r.png,Train
./data_Image/Images/bus_1050-l.png,./data_Image/Mask/bus_1050-l.png,Train
./data_Image/Images/bus_1050-r.png,./data_Image/Mask/bus_1050-r.png,Validation
./data_Image/Images/bus_1051-l.png,./data_Image/Mask/bus_1051-l.png,Train
./data_Image/Images/bus_1051-r.png,./data_Image/Mask/bus_1051-r.png,Train
./data_Image/Images/bus_1052-l.png,./data_Image/Mask/bus_1052-l.png,Validation
./data_Image/Images/bus_1052-r.png,./data_Image/Mask/bus_1052-r.png,Train
./data_Image/Images/bus_1053-s.png,./data_Image/Mask/bus_1053-s.png,Train
./data_Image/Images/bus_1054-l.png,./data_Image/Mask/bus_1054-l.png,Test
./data_Image/Images/bus_1054-r.png,./data_Image/Mask/bus_1054-r.png,Train
./data_Image/Images/bus_1055-l.png,./data_Image/Mask/bus_1055-l.png,Train
./data_Image/Images/bus_1055-r.png,./data_Image/Mask/bus_1055-r.png,Train
./data_Image/Images/bus_1056-l.png,./data_Image/Mask/bus_1056-l.png,Test
./data_Image/Images/bus_1056-r.png,./data_Image/Mask/bus_1056-r.png,Validation
./data_Image/Images/bus_1057-l.png,./data_Image/Mask/bus_1057-l.png,Test
./data_Image/Images/bus_1057-r.png,./data_Image/Mask/bus_1057-r.png,Validation
./data_Image/Images/bus_1058-l.png,./data_Image/Mask/bus_1058-l.png,Test
./data_Image/Images/bus_1058-r.png,./data_Image/Mask/bus_1058-r.png,Train
./data_Image/Images/bus_1059-l.png,./data_Image/Mask/bus_1059-l.png,Train
./data_Image/Images/bus_1059-r.png,./data_Image/Mask/bus_1059-r.png,Train
./data_Image/Images/bus_1060-s.png,./data_Image/Mask/bus_1060-s.png,Train
./data_Image/Images/bus_1061-l.png,./data_Image/Mask/bus_1061-l.png,Train
./data_Image/Images/bus_1061-r.png,./data_Image/Mask/bus_1061-r.png,Train
./data_Image/Images/bus_1062-l.png,./data_Image/Mask/bus_1062-l.png,Train
./data_Image/Images/bus_1062-r.png,./data_Image/Mask/bus_1062-r.png,Train
./data_Image/Images/bus_1063-l.png,./data_Image/Mask/bus_1063-l.png,Validation
./data_Image/Images/bus_1063-r.png,./data_Image/Mask/bus_1063-r.png,Train
./data_Image/Images/bus_1064-l.png,./data_Image/Mask/bus_1064-l.png,Validation
./data_Image/Images/bus_1064-r.png,./data_Image/Mask/bus_1064-r.png,Train
